user_id,pack_id,purchase_ts,price_bdt
U0001014,P009,2025-09-08 22:00:00,249.0
U0001015,P011,2025-08-13 10:00:00,299.0
U0001016,P003,2025-08-19 23:00:00,199.0
U0001016,P006,2025-08-20 09:00:00,89.0
U0001016,P001,2025-08-24 03:00:00,69.0
U0001016,P001,2025-09-05 01:00:00,69.0
U0001016,P010,2025-09-06 23:00:00,79.0
U0001016,P008,2025-09-10 23:00:00,219.0
U0001017,P005,2025-08-19 05:00:00,49.0
U0001017,P012,2025-08-29 09:00:00,199.0
U0001017,P007,2025-09-01 23:00:00,88.0
U0001017,P012,2025-09-03 13:00:00,199.0
U0001017,P006,2025-09-05 09:00:00,89.0
U0001017,P002,2025-09-07 00:00:00,99.0
U0001018,P010,2025-08-04 12:00:00,79.0
U0001018,P012,2025-08-08 09:00:00,199.0
U0001018,P003,2025-08-14 15:00:00,199.0
U0001018,P008,2025-08-16 22:00:00,219.0
U0001018,P011,2025-08-24 11:00:00,299.0
U0001018,P008,2025-08-26 20:00:00,219.0
U0001018,P002,2025-09-06 05:00:00,99.0
U0001018,P011,2025-09-11 22:00:00,299.0
U0001018,P008,2025-09-16 11:00:00,219.0
U0001019,P009,2025-08-03 22:00:00,249.0
U0001019,P006,2025-08-13 18:00:00,89.0
U0001019,P004,2025-08-15 14:00:00,499.0
U0001019,P002,2025-08-18 09:00:00,99.0
U0001019,P001,2025-08-22 06:00:00,69.0
U0001019,P007,2025-08-24 19:00:00,88.0
U0001019,P004,2025-08-26 09:00:00,499.0
U0001019,P005,2025-09-14 20:00:00,49.0
U0001020,P006,2025-08-04 05:00:00,89.0
U0001020,P004,2025-08-23 14:00:00,499.0
U0001021,P002,2025-08-28 00:00:00,99.0
U0001021,P004,2025-08-30 23:00:00,499.0
U0001021,P003,2025-09-08 15:00:00,199.0
U0001021,P001,2025-09-10 01:00:00,69.0
U0001022,P011,2025-08-09 05:00:00,299.0
U0001022,P003,2025-08-19 07:00:00,199.0
U0001022,P002,2025-08-23 17:00:00,99.0
U0001022,P003,2025-08-28 02:00:00,199.0
U0001022,P002,2025-09-11 05:00:00,99.0
U0001022,P010,2025-09-16 16:00:00,79.0
U0001023,P009,2025-08-06 20:00:00,249.0
U0001023,P012,2025-08-22 14:00:00,199.0
U0001023,P008,2025-08-24 20:00:00,219.0
U0001023,P005,2025-08-26 17:00:00,49.0
U0001023,P010,2025-08-27 21:00:00,79.0
U0001023,P008,2025-08-28 07:00:00,219.0
U0001023,P005,2025-09-01 12:00:00,49.0
U0001023,P001,2025-09-08 08:00:00,69.0
U0001023,P011,2025-09-13 14:00:00,299.0
U0001024,P005,2025-08-12 08:00:00,49.0
U0001024,P008,2025-08-23 23:00:00,219.0
U0001024,P002,2025-08-25 09:00:00,99.0
U0001024,P001,2025-09-02 20:00:00,69.0
U0001024,P004,2025-09-03 18:00:00,499.0
U0001024,P007,2025-09-04 12:00:00,88.0
U0001024,P008,2025-09-10 16:00:00,219.0
U0001024,P001,2025-09-15 09:00:00,69.0
U0001025,P007,2025-08-06 17:00:00,88.0
U0001025,P010,2025-08-17 01:00:00,79.0
U0001025,P005,2025-08-29 06:00:00,49.0
U0001025,P011,2025-09-09 15:00:00,299.0
U0001026,P012,2025-08-09 12:00:00,199.0
U0001026,P003,2025-08-14 10:00:00,199.0
U0001026,P006,2025-08-20 23:00:00,89.0
U0001026,P012,2025-09-07 02:00:00,199.0
U0001026,P010,2025-09-08 03:00:00,79.0
U0001027,P011,2025-08-05 14:00:00,299.0
U0001027,P008,2025-08-14 21:00:00,219.0
U0001027,P004,2025-08-24 03:00:00,499.0
U0001027,P012,2025-08-29 13:00:00,199.0
U0001027,P012,2025-08-30 20:00:00,199.0
U0001027,P005,2025-09-09 00:00:00,49.0
U0001028,P009,2025-08-08 04:00:00,249.0
U0001028,P006,2025-08-16 12:00:00,89.0
U0001028,P002,2025-08-17 19:00:00,99.0
U0001028,P002,2025-09-12 03:00:00,99.0
U0001028,P008,2025-09-14 23:00:00,219.0
U0001029,P003,2025-08-12 16:00:00,199.0
U0001029,P003,2025-08-14 11:00:00,199.0
U0001029,P007,2025-09-02 13:00:00,88.0
U0001030,P012,2025-08-11 23:00:00,199.0
U0001030,P005,2025-08-18 01:00:00,49.0
U0001030,P002,2025-08-20 05:00:00,99.0
U0001030,P004,2025-09-01 04:00:00,499.0
U0001030,P009,2025-09-06 04:00:00,249.0
U0001031,P012,2025-08-09 12:00:00,199.0
U0001031,P002,2025-08-14 07:00:00,99.0
U0001031,P001,2025-08-17 16:00:00,69.0
U0001031,P001,2025-09-01 23:00:00,69.0
U0001031,P007,2025-09-03 12:00:00,88.0
U0001031,P007,2025-09-07 06:00:00,88.0
U0001031,P001,2025-09-09 01:00:00,69.0
U0001032,P012,2025-08-27 13:00:00,199.0
U0001032,P006,2025-09-06 01:00:00,89.0
U0001033,P004,2025-08-22 01:00:00,499.0
U0001033,P004,2025-08-23 21:00:00,499.0
U0001033,P011,2025-08-25 05:00:00,299.0
U0001033,P001,2025-09-04 19:00:00,69.0
U0001033,P012,2025-09-05 16:00:00,199.0
U0001033,P011,2025-09-11 21:00:00,299.0
U0001034,P011,2025-08-03 17:00:00,299.0
U0001034,P001,2025-08-08 13:00:00,69.0
U0001034,P009,2025-08-20 11:00:00,249.0
U0001034,P011,2025-08-25 03:00:00,299.0
U0001034,P003,2025-08-27 05:00:00,199.0
U0001034,P006,2025-09-05 08:00:00,89.0
U0001035,P003,2025-08-12 21:00:00,199.0
U0001035,P009,2025-08-14 00:00:00,249.0
U0001035,P003,2025-08-25 09:00:00,199.0
U0001035,P010,2025-08-26 09:00:00,79.0
U0001035,P007,2025-08-30 04:00:00,88.0
U0001035,P007,2025-09-11 16:00:00,88.0
U0001035,P010,2025-09-15 22:00:00,79.0
U0001036,P007,2025-08-05 14:00:00,88.0
U0001036,P010,2025-08-16 10:00:00,79.0
U0001036,P008,2025-08-26 15:00:00,219.0
U0001036,P008,2025-09-01 05:00:00,219.0
U0001036,P006,2025-09-03 20:00:00,89.0
U0001036,P005,2025-09-09 14:00:00,49.0
U0001037,P011,2025-08-03 03:00:00,299.0
U0001037,P004,2025-08-13 09:00:00,499.0
U0001037,P011,2025-08-18 00:00:00,299.0
U0001037,P002,2025-08-19 17:00:00,99.0
U0001037,P011,2025-08-29 18:00:00,299.0
U0001037,P010,2025-09-01 08:00:00,79.0
U0001037,P004,2025-09-04 18:00:00,499.0
U0001037,P007,2025-09-08 15:00:00,88.0
U0001037,P012,2025-09-10 17:00:00,199.0
U0001037,P008,2025-09-13 19:00:00,219.0
U0001038,P011,2025-08-17 12:00:00,299.0
U0001038,P011,2025-08-22 07:00:00,299.0
U0001038,P008,2025-08-25 07:00:00,219.0
U0001038,P012,2025-08-26 14:00:00,199.0
U0001038,P001,2025-08-27 01:00:00,69.0
U0001038,P010,2025-09-04 06:00:00,79.0
U0001038,P001,2025-09-05 16:00:00,69.0
U0001038,P011,2025-09-12 04:00:00,299.0
U0001039,P011,2025-08-18 21:00:00,299.0
U0001039,P007,2025-08-19 11:00:00,88.0
U0001039,P009,2025-08-21 18:00:00,249.0
U0001039,P006,2025-08-22 21:00:00,89.0
U0001039,P006,2025-08-27 17:00:00,89.0
U0001039,P007,2025-09-07 05:00:00,88.0
U0001039,P003,2025-09-11 15:00:00,199.0
U0001040,P006,2025-08-06 12:00:00,89.0
U0001040,P001,2025-08-22 01:00:00,69.0
U0001040,P011,2025-09-01 09:00:00,299.0
U0001040,P005,2025-09-15 05:00:00,49.0
U0001041,P011,2025-08-22 09:00:00,299.0
U0001041,P011,2025-08-30 03:00:00,299.0
U0001041,P011,2025-09-13 09:00:00,299.0
U0001042,P006,2025-08-10 11:00:00,89.0
U0001042,P010,2025-08-15 13:00:00,79.0
U0001042,P008,2025-08-20 20:00:00,219.0
U0001042,P011,2025-08-25 10:00:00,299.0
U0001042,P001,2025-09-03 10:00:00,69.0
U0001042,P003,2025-09-05 06:00:00,199.0
U0001042,P012,2025-09-07 00:00:00,199.0
U0001042,P001,2025-09-09 20:00:00,69.0
U0001043,P009,2025-08-03 00:00:00,249.0
U0001043,P001,2025-08-05 01:00:00,69.0
U0001043,P002,2025-08-07 14:00:00,99.0
U0001043,P012,2025-08-10 12:00:00,199.0
U0001043,P004,2025-08-18 21:00:00,499.0
U0001043,P005,2025-08-25 20:00:00,49.0
U0001043,P005,2025-08-28 13:00:00,49.0
U0001043,P002,2025-09-01 22:00:00,99.0
U0001044,P011,2025-08-22 03:00:00,299.0
U0001044,P002,2025-08-25 15:00:00,99.0
U0001044,P003,2025-08-29 01:00:00,199.0
U0001044,P002,2025-09-11 07:00:00,99.0
U0001044,P008,2025-09-12 12:00:00,219.0
U0001045,P004,2025-08-14 23:00:00,499.0
U0001045,P005,2025-08-29 19:00:00,49.0
U0001045,P008,2025-09-08 05:00:00,219.0
U0001045,P001,2025-09-09 16:00:00,69.0
U0001046,P002,2025-08-07 18:00:00,99.0
U0001046,P004,2025-08-14 20:00:00,499.0
U0001046,P010,2025-08-22 22:00:00,79.0
U0001046,P004,2025-09-11 12:00:00,499.0
U0001047,P004,2025-08-06 10:00:00,499.0
U0001047,P012,2025-09-01 22:00:00,199.0
U0001047,P011,2025-09-14 23:00:00,299.0
U0001048,P009,2025-08-06 19:00:00,249.0
U0001048,P003,2025-08-21 06:00:00,199.0
U0001048,P003,2025-08-24 03:00:00,199.0
U0001048,P008,2025-08-27 20:00:00,219.0
U0001048,P007,2025-08-30 06:00:00,88.0
U0001048,P001,2025-09-04 02:00:00,69.0
U0001048,P012,2025-09-08 23:00:00,199.0
U0001049,P009,2025-08-07 17:00:00,249.0
U0001049,P008,2025-08-21 22:00:00,219.0
U0001049,P005,2025-09-02 19:00:00,49.0
U0001049,P003,2025-09-12 07:00:00,199.0
U0001050,P004,2025-08-04 02:00:00,499.0
U0001050,P006,2025-08-11 05:00:00,89.0
U0001050,P003,2025-08-12 17:00:00,199.0
U0001050,P006,2025-08-18 19:00:00,89.0
U0001050,P008,2025-08-21 09:00:00,219.0
U0001050,P007,2025-08-28 08:00:00,88.0
U0001050,P007,2025-09-07 06:00:00,88.0
U0001051,P011,2025-08-18 15:00:00,299.0
U0001051,P002,2025-08-27 07:00:00,99.0
U0001051,P010,2025-08-28 19:00:00,79.0
U0001051,P002,2025-08-30 07:00:00,99.0
U0001051,P003,2025-08-31 09:00:00,199.0
U0001051,P001,2025-09-14 01:00:00,69.0
U0001052,P008,2025-08-08 15:00:00,219.0
U0001052,P012,2025-08-14 22:00:00,199.0
U0001052,P008,2025-08-26 01:00:00,219.0
U0001052,P008,2025-08-28 12:00:00,219.0
U0001052,P006,2025-09-13 18:00:00,89.0
U0001052,P008,2025-09-15 02:00:00,219.0
U0001053,P008,2025-08-06 23:00:00,219.0
U0001053,P008,2025-08-12 18:00:00,219.0
U0001053,P011,2025-08-18 10:00:00,299.0
U0001053,P002,2025-09-03 20:00:00,99.0
U0001053,P001,2025-09-13 12:00:00,69.0
U0001054,P002,2025-08-04 17:00:00,99.0
U0001054,P004,2025-08-15 12:00:00,499.0
U0001054,P011,2025-08-22 04:00:00,299.0
U0001054,P007,2025-09-02 05:00:00,88.0
U0001054,P001,2025-09-13 11:00:00,69.0
U0001055,P004,2025-08-13 09:00:00,499.0
U0001055,P012,2025-08-16 11:00:00,199.0
U0001055,P005,2025-08-22 05:00:00,49.0
U0001055,P006,2025-08-29 23:00:00,89.0
U0001055,P011,2025-08-30 05:00:00,299.0
U0001055,P002,2025-09-04 04:00:00,99.0
U0001055,P003,2025-09-10 01:00:00,199.0
U0001056,P005,2025-09-06 06:00:00,49.0
U0001056,P006,2025-09-07 12:00:00,89.0
U0001056,P008,2025-09-14 15:00:00,219.0
U0001057,P008,2025-08-12 19:00:00,219.0
U0001057,P007,2025-08-13 01:00:00,88.0
U0001057,P005,2025-08-18 05:00:00,49.0
U0001057,P007,2025-08-19 13:00:00,88.0
U0001057,P001,2025-08-25 04:00:00,69.0
U0001057,P001,2025-09-02 16:00:00,69.0
U0001057,P003,2025-09-03 23:00:00,199.0
U0001057,P010,2025-09-05 09:00:00,79.0
U0001058,P004,2025-08-04 13:00:00,499.0
U0001058,P003,2025-08-09 23:00:00,199.0
U0001058,P004,2025-08-13 19:00:00,499.0
U0001058,P007,2025-08-23 17:00:00,88.0
U0001058,P011,2025-08-24 04:00:00,299.0
U0001058,P001,2025-08-29 02:00:00,69.0
U0001058,P003,2025-09-02 11:00:00,199.0
U0001059,P005,2025-08-04 00:00:00,49.0
U0001059,P009,2025-08-05 18:00:00,249.0
U0001059,P012,2025-08-24 07:00:00,199.0
U0001059,P005,2025-08-25 18:00:00,49.0
U0001059,P005,2025-09-13 17:00:00,49.0
U0001060,P009,2025-08-03 05:00:00,249.0
U0001060,P001,2025-08-06 09:00:00,69.0
U0001060,P006,2025-08-09 00:00:00,89.0
U0001060,P012,2025-08-19 12:00:00,199.0
U0001060,P006,2025-09-03 05:00:00,89.0
U0001061,P012,2025-08-09 16:00:00,199.0
U0001062,P008,2025-08-08 06:00:00,219.0
U0001062,P006,2025-08-27 06:00:00,89.0
U0001062,P004,2025-08-29 22:00:00,499.0
U0001062,P006,2025-09-04 01:00:00,89.0
U0001062,P003,2025-09-13 05:00:00,199.0
U0001063,P002,2025-08-06 08:00:00,99.0
U0001063,P004,2025-08-17 07:00:00,499.0
U0001063,P001,2025-08-19 19:00:00,69.0
U0001063,P009,2025-08-27 06:00:00,249.0
U0001063,P003,2025-09-06 13:00:00,199.0
U0001063,P007,2025-09-07 19:00:00,88.0
U0001064,P003,2025-08-07 02:00:00,199.0
U0001064,P001,2025-08-12 05:00:00,69.0
U0001064,P007,2025-08-16 00:00:00,88.0
U0001064,P002,2025-08-21 18:00:00,99.0
U0001064,P012,2025-08-25 15:00:00,199.0
U0001064,P012,2025-08-26 20:00:00,199.0
U0001064,P005,2025-08-30 21:00:00,49.0
U0001064,P010,2025-09-06 05:00:00,79.0
U0001064,P011,2025-09-13 20:00:00,299.0
U0001065,P005,2025-08-04 20:00:00,49.0
U0001065,P007,2025-08-08 11:00:00,88.0
U0001065,P005,2025-08-17 23:00:00,49.0
U0001065,P011,2025-09-05 22:00:00,299.0
U0001065,P003,2025-09-07 10:00:00,199.0
U0001066,P004,2025-08-11 16:00:00,499.0
U0001066,P001,2025-08-16 02:00:00,69.0
U0001066,P011,2025-08-18 14:00:00,299.0
U0001066,P001,2025-08-30 13:00:00,69.0
U0001066,P001,2025-09-03 11:00:00,69.0
U0001066,P003,2025-09-05 20:00:00,199.0
U0001066,P006,2025-09-10 12:00:00,89.0
U0001066,P010,2025-09-14 18:00:00,79.0
U0001067,P002,2025-08-04 14:00:00,99.0
U0001067,P005,2025-08-09 06:00:00,49.0
U0001067,P009,2025-08-19 05:00:00,249.0
U0001067,P010,2025-08-22 17:00:00,79.0
U0001067,P002,2025-08-29 03:00:00,99.0
U0001067,P011,2025-09-03 00:00:00,299.0
U0001067,P004,2025-09-10 00:00:00,499.0
U0001067,P001,2025-09-15 05:00:00,69.0
U0001068,P005,2025-08-05 19:00:00,49.0
U0001068,P009,2025-08-07 12:00:00,249.0
U0001068,P002,2025-08-13 04:00:00,99.0
U0001068,P008,2025-08-22 23:00:00,219.0
U0001068,P004,2025-09-03 08:00:00,499.0
U0001069,P009,2025-08-19 06:00:00,249.0
U0001069,P009,2025-08-21 10:00:00,249.0
U0001069,P010,2025-08-25 15:00:00,79.0
U0001069,P007,2025-08-31 21:00:00,88.0
U0001069,P012,2025-09-01 09:00:00,199.0
U0001069,P011,2025-09-13 02:00:00,299.0
U0001070,P004,2025-08-04 03:00:00,499.0
U0001070,P006,2025-08-13 10:00:00,89.0
U0001070,P002,2025-09-06 01:00:00,99.0
U0001070,P011,2025-09-10 05:00:00,299.0
U0001071,P002,2025-08-29 06:00:00,99.0
U0001071,P003,2025-09-02 22:00:00,199.0
U0001071,P007,2025-09-13 18:00:00,88.0
U0001072,P011,2025-08-03 00:00:00,299.0
U0001072,P010,2025-08-22 09:00:00,79.0
U0001072,P001,2025-09-03 20:00:00,69.0
U0001072,P005,2025-09-10 13:00:00,49.0
U0001072,P005,2025-09-12 14:00:00,49.0
U0001072,P008,2025-09-13 16:00:00,219.0
U0001073,P009,2025-08-06 18:00:00,249.0
U0001073,P011,2025-09-12 13:00:00,299.0
U0001074,P006,2025-08-14 05:00:00,89.0
U0001074,P012,2025-08-20 21:00:00,199.0
U0001074,P001,2025-08-21 15:00:00,69.0
U0001074,P011,2025-08-24 20:00:00,299.0
U0001074,P003,2025-09-06 16:00:00,199.0
U0001074,P005,2025-09-08 14:00:00,49.0
U0001075,P005,2025-08-06 15:00:00,49.0
U0001075,P012,2025-08-11 11:00:00,199.0
U0001075,P009,2025-08-31 12:00:00,249.0
U0001075,P004,2025-09-06 09:00:00,499.0
U0001076,P008,2025-08-21 23:00:00,219.0
U0001076,P001,2025-09-07 22:00:00,69.0
U0001076,P003,2025-09-09 01:00:00,199.0
U0001076,P008,2025-09-10 22:00:00,219.0
U0001076,P011,2025-09-14 12:00:00,299.0
U0001077,P001,2025-08-06 23:00:00,69.0
U0001077,P007,2025-08-07 09:00:00,88.0
U0001077,P001,2025-08-13 01:00:00,69.0
U0001077,P012,2025-08-17 08:00:00,199.0
U0001077,P008,2025-08-18 00:00:00,219.0
U0001078,P008,2025-08-07 05:00:00,219.0
U0001078,P006,2025-08-12 06:00:00,89.0
U0001078,P007,2025-08-15 16:00:00,88.0
U0001078,P006,2025-08-24 17:00:00,89.0
U0001078,P003,2025-09-01 08:00:00,199.0
U0001078,P006,2025-09-09 06:00:00,89.0
U0001079,P010,2025-08-07 12:00:00,79.0
U0001079,P012,2025-08-25 04:00:00,199.0
U0001079,P010,2025-09-01 17:00:00,79.0
U0001080,P002,2025-08-05 00:00:00,99.0
U0001080,P003,2025-08-08 13:00:00,199.0
U0001080,P012,2025-08-14 13:00:00,199.0
U0001080,P011,2025-08-19 06:00:00,299.0
U0001081,P005,2025-08-08 20:00:00,49.0
U0001081,P012,2025-08-16 20:00:00,199.0
U0001081,P001,2025-08-20 20:00:00,69.0
U0001081,P001,2025-09-05 16:00:00,69.0
U0001081,P006,2025-09-09 07:00:00,89.0
U0001081,P010,2025-09-16 05:00:00,79.0
U0001082,P007,2025-08-13 19:00:00,88.0
U0001082,P005,2025-08-14 12:00:00,49.0
U0001082,P009,2025-08-17 07:00:00,249.0
U0001082,P011,2025-08-18 02:00:00,299.0
U0001082,P007,2025-08-19 06:00:00,88.0
U0001082,P005,2025-08-20 23:00:00,49.0
U0001082,P004,2025-08-23 22:00:00,499.0
U0001082,P011,2025-09-02 10:00:00,299.0
U0001082,P007,2025-09-03 21:00:00,88.0
U0001082,P009,2025-09-16 10:00:00,249.0
U0001083,P002,2025-08-20 06:00:00,99.0
U0001083,P003,2025-08-29 17:00:00,199.0
U0001083,P011,2025-09-07 18:00:00,299.0
U0001083,P008,2025-09-13 01:00:00,219.0
U0001084,P002,2025-08-04 15:00:00,99.0
U0001084,P010,2025-08-08 13:00:00,79.0
U0001084,P006,2025-08-15 22:00:00,89.0
U0001084,P005,2025-08-20 01:00:00,49.0
U0001084,P007,2025-08-21 01:00:00,88.0
U0001084,P002,2025-08-22 14:00:00,99.0
U0001084,P002,2025-08-30 21:00:00,99.0
U0001084,P001,2025-09-06 04:00:00,69.0
U0001084,P011,2025-09-09 11:00:00,299.0
U0001084,P006,2025-09-10 20:00:00,89.0
U0001084,P001,2025-09-16 07:00:00,69.0
U0001085,P001,2025-08-23 13:00:00,69.0
U0001085,P012,2025-09-14 22:00:00,199.0
U0001085,P001,2025-09-15 23:00:00,69.0
U0001086,P003,2025-08-03 07:00:00,199.0
U0001086,P011,2025-09-16 10:00:00,299.0
U0001087,P001,2025-08-11 04:00:00,69.0
U0001087,P006,2025-08-14 23:00:00,89.0
U0001087,P003,2025-08-20 16:00:00,199.0
U0001087,P003,2025-08-21 02:00:00,199.0
U0001087,P002,2025-08-22 15:00:00,99.0
U0001087,P001,2025-09-04 12:00:00,69.0
U0001087,P010,2025-09-06 15:00:00,79.0
U0001087,P001,2025-09-12 07:00:00,69.0
U0001088,P011,2025-08-15 17:00:00,299.0
U0001088,P004,2025-08-20 00:00:00,499.0
U0001088,P003,2025-08-30 13:00:00,199.0
U0001088,P011,2025-09-09 02:00:00,299.0
U0001088,P011,2025-09-14 20:00:00,299.0
U0001089,P009,2025-08-03 22:00:00,249.0
U0001089,P006,2025-08-04 23:00:00,89.0
U0001089,P010,2025-08-14 04:00:00,79.0
U0001089,P001,2025-08-18 23:00:00,69.0
U0001089,P001,2025-08-26 11:00:00,69.0
U0001089,P011,2025-08-28 08:00:00,299.0
U0001089,P010,2025-08-29 04:00:00,79.0
U0001089,P012,2025-08-30 09:00:00,199.0
U0001089,P010,2025-09-04 04:00:00,79.0
U0001089,P002,2025-09-05 19:00:00,99.0
U0001089,P005,2025-09-11 11:00:00,49.0
U0001089,P007,2025-09-16 06:00:00,88.0
U0001090,P005,2025-08-07 04:00:00,49.0
U0001090,P004,2025-08-08 12:00:00,499.0
U0001090,P001,2025-08-25 02:00:00,69.0
U0001090,P008,2025-08-27 23:00:00,219.0
U0001090,P009,2025-09-01 14:00:00,249.0
U0001090,P004,2025-09-05 00:00:00,499.0
U0001090,P006,2025-09-12 03:00:00,89.0
U0001091,P003,2025-08-18 18:00:00,199.0
U0001091,P006,2025-08-24 00:00:00,89.0
U0001091,P005,2025-08-25 08:00:00,49.0
U0001091,P004,2025-09-03 09:00:00,499.0
U0001092,P012,2025-08-06 03:00:00,199.0
U0001092,P004,2025-08-11 19:00:00,499.0
U0001092,P009,2025-08-19 17:00:00,249.0
U0001092,P009,2025-08-21 19:00:00,249.0
U0001092,P004,2025-08-27 13:00:00,499.0
U0001092,P006,2025-09-01 15:00:00,89.0
U0001092,P011,2025-09-12 07:00:00,299.0
U0001092,P001,2025-09-14 21:00:00,69.0
U0001093,P008,2025-08-08 17:00:00,219.0
U0001093,P012,2025-08-15 03:00:00,199.0
U0001093,P003,2025-08-29 23:00:00,199.0
U0001093,P002,2025-09-01 12:00:00,99.0
U0001093,P010,2025-09-09 23:00:00,79.0
U0001093,P010,2025-09-15 20:00:00,79.0
U0001094,P005,2025-08-03 04:00:00,49.0
U0001094,P009,2025-08-08 20:00:00,249.0
U0001094,P012,2025-08-10 00:00:00,199.0
U0001094,P008,2025-08-15 03:00:00,219.0
U0001094,P005,2025-08-18 04:00:00,49.0
U0001094,P004,2025-09-09 00:00:00,499.0
U0001095,P010,2025-08-03 00:00:00,79.0
U0001095,P009,2025-08-05 05:00:00,249.0
U0001095,P002,2025-08-15 16:00:00,99.0
U0001095,P009,2025-09-09 07:00:00,249.0
U0001095,P002,2025-09-12 14:00:00,99.0
U0001095,P005,2025-09-13 20:00:00,49.0
U0001096,P004,2025-08-04 10:00:00,499.0
U0001096,P006,2025-08-05 15:00:00,89.0
U0001096,P005,2025-08-14 08:00:00,49.0
U0001096,P005,2025-08-28 15:00:00,49.0
U0001096,P006,2025-08-31 13:00:00,89.0
U0001096,P010,2025-09-04 08:00:00,79.0
U0001096,P005,2025-09-08 18:00:00,49.0
U0001096,P010,2025-09-10 14:00:00,79.0
U0001097,P005,2025-08-11 11:00:00,49.0
U0001097,P011,2025-08-25 18:00:00,299.0
U0001098,P003,2025-08-11 16:00:00,199.0
U0001098,P007,2025-08-14 14:00:00,88.0
U0001098,P002,2025-08-20 07:00:00,99.0
U0001098,P010,2025-08-22 10:00:00,79.0
U0001098,P011,2025-09-06 07:00:00,299.0
U0001099,P011,2025-08-05 22:00:00,299.0
U0001099,P012,2025-08-11 14:00:00,199.0
U0001099,P004,2025-08-19 10:00:00,499.0
U0001099,P007,2025-08-23 01:00:00,88.0
U0001099,P010,2025-09-02 19:00:00,79.0
U0001099,P001,2025-09-09 15:00:00,69.0
U0001100,P012,2025-08-06 01:00:00,199.0
U0001100,P008,2025-08-10 22:00:00,219.0
U0001100,P009,2025-08-13 20:00:00,249.0
U0001100,P011,2025-08-15 19:00:00,299.0
U0001100,P003,2025-08-20 09:00:00,199.0
U0001100,P010,2025-08-22 17:00:00,79.0
U0001100,P002,2025-08-23 23:00:00,99.0
U0001100,P010,2025-08-31 01:00:00,79.0
U0001100,P001,2025-09-06 22:00:00,69.0
U0001101,P007,2025-08-06 06:00:00,88.0
U0001101,P008,2025-08-07 12:00:00,219.0
U0001101,P003,2025-08-08 12:00:00,199.0
U0001101,P002,2025-08-11 10:00:00,99.0
U0001101,P009,2025-09-09 15:00:00,249.0
U0001101,P009,2025-09-16 02:00:00,249.0
U0001102,P001,2025-08-08 19:00:00,69.0
U0001102,P002,2025-08-19 04:00:00,99.0
U0001102,P006,2025-08-30 05:00:00,89.0
U0001102,P002,2025-09-14 13:00:00,99.0
U0001103,P009,2025-08-06 08:00:00,249.0
U0001103,P003,2025-08-12 22:00:00,199.0
U0001103,P001,2025-08-13 19:00:00,69.0
U0001103,P001,2025-08-16 15:00:00,69.0
U0001103,P010,2025-08-22 09:00:00,79.0
U0001104,P010,2025-08-23 11:00:00,79.0
U0001104,P006,2025-08-29 00:00:00,89.0
U0001104,P006,2025-09-04 15:00:00,89.0
U0001104,P003,2025-09-06 08:00:00,199.0
U0001104,P003,2025-09-08 20:00:00,199.0
U0001105,P005,2025-08-12 05:00:00,49.0
U0001105,P007,2025-08-21 09:00:00,88.0
U0001105,P011,2025-08-25 14:00:00,299.0
U0001105,P004,2025-08-31 16:00:00,499.0
U0001105,P007,2025-09-01 01:00:00,88.0
U0001105,P010,2025-09-06 18:00:00,79.0
U0001105,P006,2025-09-10 10:00:00,89.0
U0001106,P010,2025-09-09 00:00:00,79.0
U0001107,P011,2025-08-11 18:00:00,299.0
U0001107,P005,2025-08-13 13:00:00,49.0
U0001107,P012,2025-08-23 13:00:00,199.0
U0001107,P004,2025-09-01 00:00:00,499.0
U0001107,P012,2025-09-14 07:00:00,199.0
U0001108,P002,2025-08-03 06:00:00,99.0
U0001108,P012,2025-08-10 01:00:00,199.0
U0001108,P012,2025-08-14 16:00:00,199.0
U0001108,P004,2025-08-17 08:00:00,499.0
U0001108,P011,2025-08-19 11:00:00,299.0
U0001108,P004,2025-08-24 07:00:00,499.0
U0001108,P003,2025-09-12 03:00:00,199.0
U0001109,P011,2025-08-07 09:00:00,299.0
U0001109,P009,2025-08-08 18:00:00,249.0
U0001109,P001,2025-08-12 07:00:00,69.0
U0001109,P010,2025-08-20 06:00:00,79.0
U0001109,P008,2025-08-23 10:00:00,219.0
U0001109,P004,2025-09-08 08:00:00,499.0
U0001110,P010,2025-08-04 04:00:00,79.0
U0001110,P003,2025-08-05 08:00:00,199.0
U0001110,P010,2025-08-06 14:00:00,79.0
U0001110,P012,2025-08-07 20:00:00,199.0
U0001110,P012,2025-08-18 12:00:00,199.0
U0001110,P002,2025-08-29 16:00:00,99.0
U0001110,P011,2025-09-13 07:00:00,299.0
U0001110,P012,2025-09-14 09:00:00,199.0
U0001111,P001,2025-08-07 22:00:00,69.0
U0001111,P006,2025-08-08 07:00:00,89.0
U0001111,P004,2025-08-17 05:00:00,499.0
U0001111,P009,2025-08-24 22:00:00,249.0
U0001111,P011,2025-08-26 14:00:00,299.0
U0001111,P005,2025-08-29 13:00:00,49.0
U0001111,P008,2025-09-01 05:00:00,219.0
U0001111,P005,2025-09-04 23:00:00,49.0
U0001111,P012,2025-09-14 04:00:00,199.0
U0001112,P006,2025-08-08 22:00:00,89.0
U0001112,P012,2025-08-16 14:00:00,199.0
U0001112,P007,2025-08-17 21:00:00,88.0
U0001112,P002,2025-08-26 18:00:00,99.0
U0001112,P005,2025-09-02 20:00:00,49.0
U0001113,P008,2025-08-19 10:00:00,219.0
